,id,subject_class,subject_id,object_class,object_id,context_class,context_id,created_at,description,action_template_id,value,is_hidden,ext_data,action
352,667659,Event,48455,User,171.0,Event,48455.0,1631566800,"Задача завершена - Выявление потребности. Ответственный: Viktor, Bryankin. Автор: Viktor, Bryankin. Клиент: <rb-link object=""Company"" text=""ОАО Радуга (Тамбовский район)"" params=""{&quot;id&quot;:1357}""></rb-link>. Завершить не позднее: 14.09.2021.",92,,True,,
353,667658,Event,48455,User,171.0,Event,48455.0,1632145021,"Задача завершена - Выявление потребности. Ответственный: Viktor, Bryankin. Автор: Viktor, Bryankin. Клиент: <rb-link object=""Company"" text=""ОАО Радуга (Тамбовский район)"" params=""{&quot;id&quot;:1357}""></rb-link>. Завершить не позднее: 14.09.2021.",50,,False,,
354,667657,Comment,66331,User,171.0,Event,48455.0,1632145021,"Viktor, Bryankin создал новый комментарий ""Выявлена потребность о покупке трактора от 350 л.с., сделал КП, покупка планируется на весну 2022, держу на контроле."" в задаче - <rb-link object=""Events"" text=""Выявление потребности"" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48455&quot;}}""></rb-link>.",87,,False,,
355,667656,Comment,66331,User,171.0,Deal,5897.0,1632145021,"Viktor, Bryankin, Менеджер по продажам отдела техники, создал новый комментарий ""Выявлена потребность о покупке трактора от 350 л.с., сделал КП, покупка планируется на весну 2022, держу на контроле."" в задаче - <rb-link object=""Events"" text=""Выявление потребности"" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48455&quot;}}""></rb-link>, связанной со сделкой №5897 - <rb-link object=""Deal"" text=""5897.Сделка с клиентом ОАО Радуга (Тамбовский район)"" params=""{&quot;id&quot;:5897,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",88,,False,,
356,667655,Event,48393,User,148.0,Company,2977.0,1632144882,"Gridin, Sergey завершил событие календаря задача: Встреча. Переговоры по сделке..",28,,False,,
357,667654,Event,48393,User,148.0,Event,48393.0,1631739600,"Задача завершена - Встреча. Переговоры по сделке.. Ответственный: Gridin, Sergey. Автор: Gridin, Sergey. Клиент: <rb-link object=""Company"" text=""ИП Глава КФХ Пономарев А.А."" params=""{&quot;id&quot;:2977}""></rb-link>. Завершить не позднее: 16.09.2021.",92,,True,,
358,667653,Event,48393,User,148.0,Event,48393.0,1632144882,"Задача завершена - Встреча. Переговоры по сделке.. Ответственный: Gridin, Sergey. Автор: Gridin, Sergey. Клиент: <rb-link object=""Company"" text=""ИП Глава КФХ Пономарев А.А."" params=""{&quot;id&quot;:2977}""></rb-link>. Завершить не позднее: 16.09.2021.",50,,False,,
359,667652,Comment,66330,User,148.0,Event,48393.0,1632144882,"Gridin, Sergey создал новый комментарий ""Рассматривает трактор 8серии. Интерес Вальтра 370, 19млн.руб. Предложен Магнум 340, с навигацией и спаркой. Клиенту трактор нужен в октябре под пахоту. Покупку планирует через кредит. Также есть отзывы по нашим тракторам и КПП, которые не выхаживают 5000м.ч. Проговорили про доп. гарантию. Нужны точные сроки поставки и доп.гарантия. Договорилсь встретиться на след. неделе."" в задаче - <rb-link object=""Events"" text=""Встреча. Переговоры по сделке."" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48393&quot;}}""></rb-link>.",87,,False,,
360,667651,Comment,66329,User,171.0,Event,48455.0,1632144787,"Viktor, Bryankin создал новый комментарий ""Выявление потребности"" в задаче - <rb-link object=""Events"" text=""Выявление потребности"" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48455&quot;}}""></rb-link>.",87,,False,,
361,667650,Comment,66329,User,171.0,Deal,5897.0,1632144787,"Viktor, Bryankin, Менеджер по продажам отдела техники, создал новый комментарий ""Выявление потребности"" в задаче - <rb-link object=""Events"" text=""Выявление потребности"" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48455&quot;}}""></rb-link>, связанной со сделкой №5897 - <rb-link object=""Deal"" text=""5897.Сделка с клиентом ОАО Радуга (Тамбовский район)"" params=""{&quot;id&quot;:5897,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",88,,False,,
363,667648,Company,1357,User,171.0,Event,48455.0,1632144786,"Viktor, Bryankin установил компанию <rb-link object=""Company"" text=""ОАО Радуга (Тамбовский район)"" params=""{&quot;id&quot;:1357}""></rb-link> на задачу - Выявление потребности.",54,,False,,установил компанию
364,667647,Event,48455,User,171.0,Deal,5897.0,1632144786,"Viktor, Bryankin создал событие календаря, по сделке <rb-link object=""Deal"" text=""5897.Сделка с клиентом ОАО Радуга (Тамбовский район)"" params=""{&quot;id&quot;:5897,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>, задача: Выявление потребности.",27,,False,,создал событие календаря
365,667646,Event,48455,User,171.0,Company,1357.0,1632144786,"Viktor, Bryankin создал событие календаря задача: Выявление потребности.",26,,False,,создал событие календаря
366,667645,Event,48455,User,171.0,Event,48455.0,1632144785,"Создана новая задача - Выявление потребности. Ответственный: Viktor, Bryankin. Автор: Viktor, Bryankin. Клиент: <rb-link object=""Company"" text=""ОАО Радуга (Тамбовский район)"" params=""{&quot;id&quot;:1357}""></rb-link>. Завершить не позднее: 14.09.2021.",24,,False,,Создана новая задача
367,667644,DealActualStagePoint,230875,User,171.0,Deal,5897.0,1632144264,"Viktor, Bryankin, Менеджер по продажам отдела техники, выбрал пункт чек-листа 6. Клиент планирует контрактацию (не покупку!) в ближайшие 6 месяцев в сделке №5897 - <rb-link object=""Deal"" text=""5897.Сделка с клиентом ОАО Радуга (Тамбовский район)"" params=""{&quot;id&quot;:5897,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
368,667643,DealActualStagePoint,230874,User,171.0,Deal,5897.0,1632144263,"Viktor, Bryankin, Менеджер по продажам отдела техники, выбрал пункт чек-листа 5.5. Имеет ли клиент представление именно о нашей технике в рамках конкретной потребности в сделке №5897 - <rb-link object=""Deal"" text=""5897.Сделка с клиентом ОАО Радуга (Тамбовский район)"" params=""{&quot;id&quot;:5897,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
369,667642,DealActualStagePoint,230873,User,171.0,Deal,5897.0,1632144262,"Viktor, Bryankin, Менеджер по продажам отдела техники, выбрал пункт чек-листа 5.4. Какие бренды/модели рассматривает клиент по данной потребности в сделке №5897 - <rb-link object=""Deal"" text=""5897.Сделка с клиентом ОАО Радуга (Тамбовский район)"" params=""{&quot;id&quot;:5897,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
370,667641,DealActualStagePoint,230872,User,171.0,Deal,5897.0,1632144262,"Viktor, Bryankin, Менеджер по продажам отдела техники, выбрал пункт чек-листа 5.3. Собственные возможности по приобретению (задаток, предоплата, открытие кредиты и лизинги) в сделке №5897 - <rb-link object=""Deal"" text=""5897.Сделка с клиентом ОАО Радуга (Тамбовский район)"" params=""{&quot;id&quot;:5897,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
371,667640,DealActualStagePoint,230871,User,171.0,Deal,5897.0,1632144261,"Viktor, Bryankin, Менеджер по продажам отдела техники, выбрал пункт чек-листа 5.2. Когда техника нужна в хозяйстве в сделке №5897 - <rb-link object=""Deal"" text=""5897.Сделка с клиентом ОАО Радуга (Тамбовский район)"" params=""{&quot;id&quot;:5897,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
